pc_name,lifetime,commit frequency
module-client/src/main/java/org/apache/http/impl/client/DefaultRequestDirector.java,232,21.0
module-client/src/main/java/org/apache/http/impl/client/DefaultTargetAuthenticationHandler.java,500,33.5
module-client/src/main/java/org/apache/http/impl/client/DefaultUserTokenHandler.java,283,13.0
module-client/src/main/java/org/apache/http/impl/client/EntityEnclosingRequestWrapper.java,650,31.5
module-client/src/main/java/org/apache/http/impl/client/RedirectLocations.java,445,137.0
module-client/src/main/java/org/apache/http/impl/client/RequestWrapper.java,650,32.0
module-client/src/main/java/org/apache/http/impl/client/RoutedRequest.java,443,37.0
module-client/src/main/java/org/apache/http/impl/client/TunnelRefusedException.java,650,325.0
module-client/src/main/java/org/apache/http/impl/conn/AbstractClientConnAdapter.java,650,9.0
module-client/src/main/java/org/apache/http/impl/conn/AbstractPoolEntry.java,650,16.5
module-client/src/main/java/org/apache/http/impl/conn/AbstractPooledConnAdapter.java,650,16.5
module-client/src/main/java/org/apache/http/impl/conn/ConnRoute.java,0,0.0
module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnection.java,650,12.0
module-client/src/main/java/org/apache/http/impl/conn/DefaultClientConnectionOperator.java,650,21.0
module-client/src/main/java/org/apache/http/impl/conn/DefaultHttpRoutePlanner.java,547,11.5
module-client/src/main/java/org/apache/http/impl/conn/DefaultResponseParser.java,575,13.0
module-client/src/main/java/org/apache/http/impl/conn/IdleConnectionHandler.java,650,44.5
module-client/src/main/java/org/apache/http/impl/conn/LoggingHttpDataReceiverDecorator.java,67,25.0
module-client/src/main/java/org/apache/http/impl/conn/LoggingHttpDataTransmitterDecorator.java,67,25.0
module-client/src/main/java/org/apache/http/impl/conn/LoggingSessionInputBuffer.java,582,225.0
module-client/src/main/java/org/apache/http/impl/conn/LoggingSessionOutputBuffer.java,582,225.0
module-client/src/main/java/org/apache/http/impl/conn/ProxySelectorRoutePlanner.java,435,10.0
module-client/src/main/java/org/apache/http/impl/conn/SingleClientConnManager.java,650,3.0
module-client/src/main/java/org/apache/http/impl/conn/ThreadSafeClientConnManager.java,63,0.0
module-client/src/main/java/org/apache/http/impl/conn/Wire.java,650,51.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/Aborter.java,28,28.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/AbstractConnPool.java,583,5.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/BadStaticMaps.java,3,0.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntry.java,586,12.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPoolEntryRef.java,586,80.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/BasicPooledConnAdapter.java,540,52.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,583,1.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/PoolEntryRequest.java,346,7.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/RefQueueHandler.java,586,142.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/RefQueueWorker.java,586,31.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/RouteSpecificPool.java,579,13.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/TSCCMConnAdapter.java,46,46.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,586,3.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/WaitingThread.java,428,0.0
module-client/src/main/java/org/apache/http/impl/conn/tsccm/WaitingThreadAborter.java,317,158.5
module-client/src/main/java/org/apache/http/impl/cookie/AbstractCookieAttributeHandler.java,650,325.0
module-client/src/main/java/org/apache/http/impl/cookie/AbstractCookieSpec.java,650,68.0
module-client/src/main/java/org/apache/http/impl/cookie/BasicClientCookie.java,526,19.0
module-client/src/main/java/org/apache/http/impl/cookie/BasicClientCookie2.java,526,12.5
module-client/src/main/java/org/apache/http/impl/cookie/BasicCommentHandler.java,650,62.0
module-client/src/main/java/org/apache/http/impl/cookie/BasicCookie.java,61,9.0
module-client/src/main/java/org/apache/http/impl/cookie/BasicDomainHandler.java,650,62.0
module-client/src/main/java/org/apache/http/impl/cookie/BasicExpiresHandler.java,650,31.0
module-client/src/main/java/org/apache/http/impl/cookie/BasicMaxAgeHandler.java,650,67.5
module-client/src/main/java/org/apache/http/impl/cookie/BasicPathHandler.java,650,62.0
module-client/src/main/java/org/apache/http/impl/cookie/BasicSecureHandler.java,650,76.5
module-client/src/main/java/org/apache/http/impl/cookie/BestMatchSpec.java,405,58.0
module-client/src/main/java/org/apache/http/impl/cookie/BestMatchSpecFactory.java,405,202.5
module-client/src/main/java/org/apache/http/impl/cookie/BrowserCompatSpec.java,650,32.0
module-client/src/main/java/org/apache/http/impl/cookie/BrowserCompatSpecFactory.java,650,118.0
module-client/src/main/java/org/apache/http/impl/cookie/CookieSpecBase.java,650,43.0
module-client/src/main/java/org/apache/http/impl/cookie/DateParseException.java,622,107.0
module-client/src/main/java/org/apache/http/impl/cookie/DateUtils.java,622,25.0
module-client/src/main/java/org/apache/http/impl/cookie/NetscapeDomainHandler.java,650,79.0
module-client/src/main/java/org/apache/http/impl/cookie/NetscapeDraftHeaderParser.java,470,24.0
module-client/src/main/java/org/apache/http/impl/cookie/NetscapeDraftSpec.java,650,50.5
module-client/src/main/java/org/apache/http/impl/cookie/NetscapeDraftSpecFactory.java,650,274.0
module-client/src/main/java/org/apache/http/impl/cookie/PublicSuffixFilter.java,220,13.0
module-client/src/main/java/org/apache/http/impl/cookie/PublicSuffixListParser.java,220,13.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2109DomainHandler.java,650,52.5
module-client/src/main/java/org/apache/http/impl/cookie/RFC2109Spec.java,650,36.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2109SpecFactory.java,650,118.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2109VersionHandler.java,650,76.5
module-client/src/main/java/org/apache/http/impl/cookie/RFC2965CommentUrlAttributeHandler.java,526,39.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2965DiscardAttributeHandler.java,526,39.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2965DomainAttributeHandler.java,526,39.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2965PortAttributeHandler.java,526,13.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2965Spec.java,514,9.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2965SpecFactory.java,514,257.0
module-client/src/main/java/org/apache/http/impl/cookie/RFC2965VersionAttributeHandler.java,526,13.0
module-httpmime/src/examples/org/apache/http/examples/client/mime/ClientMultipartFormPost.java,2,1.0
module-httpmime/src/examples/org/apache/http/examples/entity/mime/ClientMultipartFormPost.java,390,195.0
module-httpmime/src/main/java/org/apache/http/client/mime/ContentBody.java,0,0.0
module-httpmime/src/main/java/org/apache/http/client/mime/ContentDescriptor.java,5,5.0
module-httpmime/src/main/java/org/apache/http/client/mime/FormBodyPart.java,5,1.0
module-httpmime/src/main/java/org/apache/http/client/mime/HttpMultipart.java,8,1.5
module-httpmime/src/main/java/org/apache/http/client/mime/HttpMultipartMode.java,5,5.0
module-httpmime/src/main/java/org/apache/http/client/mime/MIME.java,5,0.0
module-httpmime/src/main/java/org/apache/http/client/mime/MultipartFormHttpEntity.java,2,2.0
module-httpmime/src/main/java/org/apache/http/client/mime/RFC822Header.java,5,2.5
module-httpmime/src/main/java/org/apache/http/client/mime/StringBody.java,0,0.0
module-httpmime/src/main/java/org/apache/http/client/mime/StringPart.java,2,2.0
module-httpmime/src/main/java/org/apache/http/client/mime/content/ContentBody.java,5,5.0
module-httpmime/src/main/java/org/apache/http/client/mime/content/FileBody.java,5,2.5
module-httpmime/src/main/java/org/apache/http/client/mime/content/InputStreamBody.java,5,2.5
module-httpmime/src/main/java/org/apache/http/client/mime/content/StringBody.java,5,2.5
module-httpmime/src/main/java/org/apache/http/entity/mime/ContentDescriptor.java,157,157.0
module-httpmime/src/main/java/org/apache/http/entity/mime/FormBodyPart.java,390,49.0
module-httpmime/src/main/java/org/apache/http/entity/mime/HttpMultipart.java,390,85.0
module-httpmime/src/main/java/org/apache/http/entity/mime/HttpMultipartMode.java,390,195.0
module-httpmime/src/main/java/org/apache/http/entity/mime/MIME.java,390,195.0
module-httpmime/src/main/java/org/apache/http/entity/mime/MultipartEntity.java,390,99.0
module-httpmime/src/main/java/org/apache/http/entity/mime/MultipartFormHttpEntity.java,0,0.0
module-httpmime/src/main/java/org/apache/http/entity/mime/RFC822Header.java,157,157.0
module-httpmime/src/main/java/org/apache/http/entity/mime/UnexpectedMimeException.java,133,66.5
module-httpmime/src/main/java/org/apache/http/entity/mime/content/AbstractContentBody.java,120,60.0
module-httpmime/src/main/java/org/apache/http/entity/mime/content/ContentBody.java,390,98.0
module-httpmime/src/main/java/org/apache/http/entity/mime/content/FileBody.java,390,109.5
module-httpmime/src/main/java/org/apache/http/entity/mime/content/InputStreamBody.java,390,109.5
module-httpmime/src/main/java/org/apache/http/entity/mime/content/StringBody.java,390,109.5
src/contrib/org/apache/http/contrib/conn/TalkativeSocketFactory.java,94,47.0
src/examples/org/apache/http/examples/client/ClientExecuteDirect.java,99,2.0
src/examples/org/apache/http/examples/client/ClientExecuteProxy.java,99,1.0
src/examples/org/apache/http/examples/client/ClientExecuteRequest.java,12,1.5
src/examples/org/apache/http/examples/client/MethodAbort.java,37,7.5
src/examples/org/apache/http/examples/conn/ManagerConnectDirect.java,119,2.5
src/examples/org/apache/http/examples/conn/ManagerConnectProxy.java,119,3.0
src/examples/org/apache/http/examples/conn/OperatorConnectDirect.java,135,5.0
src/examples/org/apache/http/examples/conn/OperatorConnectProxy.java,135,5.0
src/java/org/apache/http/auth/AUTH.java,16,16.0
src/java/org/apache/http/auth/AuthPolicy.java,0,0.0
src/java/org/apache/http/auth/AuthScheme.java,157,24.0
src/java/org/apache/http/auth/AuthSchemeFactory.java,38,38.0
src/java/org/apache/http/auth/AuthSchemeRegistry.java,38,9.0
src/java/org/apache/http/auth/AuthScope.java,38,10.0
src/java/org/apache/http/auth/AuthenticationException.java,157,78.0
src/java/org/apache/http/auth/Credentials.java,157,39.0
src/java/org/apache/http/auth/HTTPAuth.java,24,24.0
src/java/org/apache/http/auth/InvalidCredentialsException.java,157,78.0
src/java/org/apache/http/auth/MalformedChallengeException.java,157,78.0
src/java/org/apache/http/auth/UsernamePasswordCredentials.java,40,9.5
src/java/org/apache/http/auth/params/AuthParams.java,40,20.0
src/java/org/apache/http/client/AuthState.java,4,4.0
src/java/org/apache/http/client/AuthenticationHandler.java,4,4.0
src/java/org/apache/http/client/CircularRedirectException.java,7,7.0
src/java/org/apache/http/client/ClientRequestDirector.java,112,0.0
src/java/org/apache/http/client/HttpClient.java,113,4.5
src/java/org/apache/http/client/HttpRequestRetryHandler.java,14,14.0
src/java/org/apache/http/client/HttpState.java,38,9.0
src/java/org/apache/http/client/RedirectException.java,7,7.0
src/java/org/apache/http/client/RedirectHandler.java,8,3.0
src/java/org/apache/http/client/RoutedRequest.java,112,13.0
src/java/org/apache/http/client/impl/AbstractHttpClient.java,8,0.0
src/java/org/apache/http/client/impl/AutoCloseInputStream.java,8,8.0
src/java/org/apache/http/client/impl/DefaultClientRequestDirector.java,8,0.0
src/java/org/apache/http/client/impl/DefaultHttpClient.java,8,3.5
src/java/org/apache/http/client/impl/DefaultResponseConsumedWatcher.java,8,8.0
src/java/org/apache/http/client/impl/ResponseConsumedWatcher.java,8,8.0
src/java/org/apache/http/client/methods/AbortableHttpRequest.java,37,37.0
src/java/org/apache/http/client/methods/HttpEntityEnclosingRequestBase.java,37,37.0
src/java/org/apache/http/client/methods/HttpGet.java,37,37.0
src/java/org/apache/http/client/methods/HttpHead.java,37,37.0
src/java/org/apache/http/client/methods/HttpOptions.java,37,18.5
src/java/org/apache/http/client/methods/HttpPost.java,37,37.0
src/java/org/apache/http/client/methods/HttpPut.java,37,37.0
src/java/org/apache/http/client/methods/HttpRequestBase.java,37,9.0
src/java/org/apache/http/client/methods/HttpTrace.java,37,37.0
src/java/org/apache/http/client/methods/HttpUriRequest.java,13,13.0
src/java/org/apache/http/client/methods/UrlEncodedFormEntity.java,37,37.0
src/java/org/apache/http/client/params/AuthPolicy.java,17,17.0
src/java/org/apache/http/client/params/CookiePolicy.java,17,8.0
src/java/org/apache/http/client/params/HttpClientParams.java,17,2.0
src/java/org/apache/http/client/protocol/HttpClientContext.java,17,4.0
src/java/org/apache/http/client/protocol/RequestAddCookies.java,16,3.0
src/java/org/apache/http/client/protocol/RequestProxyAuthentication.java,4,2.0
src/java/org/apache/http/client/protocol/RequestTargetAuthentication.java,4,2.0
src/java/org/apache/http/client/protocol/ResponseProcessCookies.java,16,16.0
src/java/org/apache/http/client/utils/URLUtils.java,37,18.5
src/java/org/apache/http/conn/BasicEofSensorWatcher.java,91,45.5
src/java/org/apache/http/conn/BasicManagedEntity.java,91,45.5
src/java/org/apache/http/conn/ClientConnectionManager.java,119,17.0
src/java/org/apache/http/conn/ClientConnectionManagerFactory.java,17,17.0
src/java/org/apache/http/conn/ClientConnectionOperator.java,120,6.0
src/java/org/apache/http/conn/ConnectTimeoutException.java,233,66.5
src/java/org/apache/http/conn/ConnectionPoolTimeoutException.java,162,50.0
src/java/org/apache/http/conn/ConnectionReleaseTrigger.java,91,0.0
src/java/org/apache/http/conn/EofSensorInputStream.java,91,0.0
src/java/org/apache/http/conn/EofSensorWatcher.java,91,0.0
src/java/org/apache/http/conn/HostConfiguration.java,162,17.0
src/java/org/apache/http/conn/HttpConnectionManager.java,73,13.0
src/java/org/apache/http/conn/HttpHostConnection.java,73,11.0
src/java/org/apache/http/conn/HttpRoute.java,101,9.0
src/java/org/apache/http/conn/ManagedClientConnection.java,119,3.0
src/java/org/apache/http/conn/OperatedClientConnection.java,120,59.5
src/java/org/apache/http/conn/PlainSocketFactory.java,233,7.0
src/java/org/apache/http/conn/RouteDirector.java,99,49.5
src/java/org/apache/http/conn/RouteTracker.java,101,0.0
src/java/org/apache/http/conn/Scheme.java,233,21.5
src/java/org/apache/http/conn/SchemeRegistry.java,103,13.0
src/java/org/apache/http/conn/SchemeSet.java,9,9.0
src/java/org/apache/http/conn/SecureSocketFactory.java,233,66.5
src/java/org/apache/http/conn/SocketConnectionOperator.java,16,8.0
src/java/org/apache/http/conn/SocketFactory.java,233,6.0
src/java/org/apache/http/conn/UnmanagedClientConnection.java,17,7.0
src/java/org/apache/http/conn/impl/AbstractClientConnectionAdapter.java,14,5.0
src/java/org/apache/http/conn/impl/DefaultClientConnection.java,32,3.5
src/java/org/apache/http/conn/impl/DefaultClientConnectionOperator.java,15,7.0
src/java/org/apache/http/conn/impl/DefaultHttpHostConnection.java,58,11.0
src/java/org/apache/http/conn/impl/DefaultSocketConnectionOperator.java,16,0.0
src/java/org/apache/http/conn/impl/IdleConnectionHandler.java,54,17.0
src/java/org/apache/http/conn/impl/MultiThreadedHttpConnectionManager.java,54,7.5
src/java/org/apache/http/conn/impl/SimpleHttpConnectionManager.java,58,9.0
src/java/org/apache/http/conn/impl/ThreadSafeClientConnManager.java,14,1.0
src/java/org/apache/http/conn/params/HttpConnectionManagerParams.java,159,37.0
src/java/org/apache/http/conn/ssl/HostnameVerifier.java,156,78.0
src/java/org/apache/http/conn/ssl/SSLSocketFactory.java,378,7.0
src/java/org/apache/http/cookie/Cookie.java,378,10.0
src/java/org/apache/http/cookie/CookieAttributeHandler.java,378,37.0
src/java/org/apache/http/cookie/CookieOrigin.java,378,33.0
src/java/org/apache/http/cookie/CookiePathComparator.java,378,188.5
src/java/org/apache/http/cookie/CookiePolicy.java,286,55.0
src/java/org/apache/http/cookie/CookieSpec.java,378,37.0
src/java/org/apache/http/cookie/CookieSpecFactory.java,325,162.0
src/java/org/apache/http/cookie/CookieSpecRegistry.java,38,10.0
src/java/org/apache/http/cookie/MalformedCookieException.java,378,70.5
src/java/org/apache/http/cookie/SM.java,16,16.0
src/java/org/apache/http/cookie/impl/AbstractCookieAttributeHandler.java,255,127.0
src/java/org/apache/http/cookie/impl/AbstractCookieSpec.java,270,134.5
src/java/org/apache/http/cookie/impl/BasicCommentHandler.java,255,127.0
src/java/org/apache/http/cookie/impl/BasicDomainHandler.java,232,115.5
src/java/org/apache/http/cookie/impl/BasicExpiresHandler.java,255,44.0
src/java/org/apache/http/cookie/impl/BasicMaxAgeHandler.java,255,127.0
src/java/org/apache/http/cookie/impl/BasicPathHandler.java,255,23.5
src/java/org/apache/http/cookie/impl/BasicSecureHandler.java,255,127.0
src/java/org/apache/http/cookie/impl/BrowserCompatDomainHandler.java,20,0.0
src/java/org/apache/http/cookie/impl/BrowserCompatSpec.java,252,10.0
src/java/org/apache/http/cookie/impl/BrowserCompatSpecFactory.java,220,109.5
src/java/org/apache/http/cookie/impl/CookieSpecBase.java,266,28.5
src/java/org/apache/http/cookie/impl/NetscapeDomainHandler.java,232,115.5
src/java/org/apache/http/cookie/impl/NetscapeDraftSpec.java,232,7.0
src/java/org/apache/http/cookie/impl/NetscapeDraftSpecFactory.java,220,109.5
src/java/org/apache/http/cookie/impl/RFC2109DomainHandler.java,224,111.5
src/java/org/apache/http/cookie/impl/RFC2109Spec.java,224,21.0
src/java/org/apache/http/cookie/impl/RFC2109SpecFactory.java,220,109.5
src/java/org/apache/http/cookie/impl/RFC2109VersionHandler.java,224,111.5
src/java/org/apache/http/cookie/params/CookieSpecParams.java,325,21.0
src/java/org/apache/http/impl/auth/BasicScheme.java,40,11.0
src/java/org/apache/http/impl/auth/BasicSchemeFactory.java,17,17.0
src/java/org/apache/http/impl/auth/DigestScheme.java,39,12.0
src/java/org/apache/http/impl/auth/DigestSchemeFactory.java,17,17.0
src/java/org/apache/http/impl/auth/RFC2617Scheme.java,40,10.0
src/java/org/apache/http/impl/auth/UnsupportedDigestAlgorithmException.java,39,39.0
src/java/org/apache/http/impl/client/AbstractHttpClient.java,104,2.0
src/java/org/apache/http/impl/client/AuthState.java,0,0.0
src/java/org/apache/http/impl/client/AutoCloseInputStream.java,13,6.0
src/java/org/apache/http/impl/client/DefaultAuthenticationHandler.java,4,1.5
src/java/org/apache/http/impl/client/DefaultClientRequestDirector.java,104,0.0
src/java/org/apache/http/impl/client/DefaultHttpClient.java,104,1.5
src/java/org/apache/http/impl/client/DefaultHttpRequestRetryHandler.java,14,7.0
src/java/org/apache/http/impl/client/DefaultRedirectHandler.java,8,3.0
src/java/org/apache/http/impl/client/DefaultResponseConsumedWatcher.java,13,13.0
src/java/org/apache/http/impl/client/EntityEnclosingRequestWrapper.java,12,12.0
src/java/org/apache/http/impl/client/RequestWrapper.java,13,6.0
src/java/org/apache/http/impl/client/ResponseConsumedWatcher.java,13,6.5
src/java/org/apache/http/impl/client/TunnelRefusedException.java,7,7.0
src/java/org/apache/http/impl/conn/AbstractClientConnAdapter.java,84,42.0
src/java/org/apache/http/impl/conn/AbstractClientConnectionAdapter.java,20,3.0
src/java/org/apache/http/impl/conn/AbstractPoolEntry.java,84,42.0
src/java/org/apache/http/impl/conn/AbstractPooledConnAdapter.java,84,0.5
src/java/org/apache/http/impl/conn/DefaultClientConnection.java,104,3.0
src/java/org/apache/http/impl/conn/DefaultClientConnectionOperator.java,104,1.0
src/java/org/apache/http/impl/conn/DefaultHttpHostConnection.java,15,1.0
src/java/org/apache/http/impl/conn/IdleConnectionHandler.java,104,52.0
src/java/org/apache/http/impl/conn/LoggingHttpDataReceiverDecorator.java,43,21.0
src/java/org/apache/http/impl/conn/LoggingHttpDataTransmitterDecorator.java,43,21.0
src/java/org/apache/http/impl/conn/MultiThreadedHttpConnectionManager.java,15,4.0
src/java/org/apache/http/impl/conn/SimpleClientConnManager.java,4,4.0
src/java/org/apache/http/impl/conn/SimpleHttpConnectionManager.java,15,4.0
src/java/org/apache/http/impl/conn/SingleClientConnManager.java,84,18.5
src/java/org/apache/http/impl/conn/ThreadSafeClientConnManager.java,104,0.0
src/java/org/apache/http/impl/conn/Wire.java,43,2.0
src/java/org/apache/http/impl/cookie/AbstractCookieAttributeHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/AbstractCookieSpec.java,104,104.0
src/java/org/apache/http/impl/cookie/BasicCommentHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/BasicDomainHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/BasicExpiresHandler.java,104,52.0
src/java/org/apache/http/impl/cookie/BasicMaxAgeHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/BasicPathHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/BasicSecureHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/BrowserCompatSpec.java,104,52.0
src/java/org/apache/http/impl/cookie/BrowserCompatSpecFactory.java,104,104.0
src/java/org/apache/http/impl/cookie/CookieSpecBase.java,104,52.0
src/java/org/apache/http/impl/cookie/NetscapeDomainHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/NetscapeDraftSpec.java,104,16.0
src/java/org/apache/http/impl/cookie/NetscapeDraftSpecFactory.java,104,104.0
src/java/org/apache/http/impl/cookie/RFC2109DomainHandler.java,104,104.0
src/java/org/apache/http/impl/cookie/RFC2109Spec.java,104,16.0
src/java/org/apache/http/impl/cookie/RFC2109SpecFactory.java,104,104.0
src/java/org/apache/http/impl/cookie/RFC2109VersionHandler.java,104,104.0
src/java/org/apache/httpclient/impl/AutoCloseInputStream.java,401,36.0
src/java/org/apache/httpclient/impl/DefaultResponseConsumedWatcher.java,401,50.0
src/java/org/apache/httpclient/impl/ResponseConsumedWatcher.java,401,43.0
src/java/org/apache/httpclient/impl/io/SSLSocketFactory.java,136,68.0
src/test/org/apache/http/client/TestAll.java,113,19.5
src/test/org/apache/http/client/TestHttpState.java,38,19.0
src/test/org/apache/http/client/impl/TestAllHttpClientImpl.java,8,4.0
src/test/org/apache/http/client/impl/TestAutoCloseInputStream.java,8,4.0
src/test/org/apache/http/client/impl/TestDefaultResponseConsumedWatcher.java,8,2.0
src/test/org/apache/http/conn/TestScheme.java,233,26.0
src/test/org/apache/http/conn/ssl/CertificatesToPlayWith.java,156,78.0
src/test/org/apache/http/conn/ssl/TestAllSSL.java,156,64.0
src/test/org/apache/http/conn/ssl/TestHostnameVerifier.java,156,64.0
src/test/org/apache/http/conn/ssl/TestSSLSocketFactory.java,156,8.0
src/test/org/apache/http/cookie/TestAllCookie.java,357,64.0
src/test/org/apache/http/cookie/TestCookieOrigin.java,357,178.0
src/test/org/apache/http/cookie/TestCookiePathComparator.java,357,149.0
src/test/org/apache/http/cookie/TestCookiePolicy.java,325,14.0
src/test/org/apache/http/cookie/impl/TestAbstractCookieSpec.java,270,44.0
src/test/org/apache/http/cookie/impl/TestAllCookieImpl.java,266,8.5
src/test/org/apache/http/cookie/impl/TestBasicCookieAttribHandlers.java,255,20.0
src/test/org/apache/http/cookie/impl/TestBrowserCompatCookieAttribHandlers.java,20,10.0
src/test/org/apache/http/cookie/impl/TestBrowserCompatSpec.java,252,30.0
src/test/org/apache/http/cookie/impl/TestCookieCompatibilitySpec.java,0,0.0
src/test/org/apache/http/cookie/impl/TestCookieNetscapeDraft.java,232,44.0
src/test/org/apache/http/cookie/impl/TestCookieRFC2109Spec.java,224,23.5
src/test/org/apache/http/cookie/impl/TestNetscapeCookieAttribHandlers.java,232,44.0
src/test/org/apache/http/cookie/impl/TestRFC2109CookieAttribHandlers.java,224,111.5
src/test/org/apache/http/impl/auth/TestAllAuthImpl.java,40,0.0
src/test/org/apache/http/impl/auth/TestBasicAuth.java,0,0.0
src/test/org/apache/http/impl/auth/TestBasicScheme.java,39,19.0
src/test/org/apache/http/impl/auth/TestDigestAuth.java,0,0.0
src/test/org/apache/http/impl/auth/TestDigestScheme.java,39,19.0
src/test/org/apache/http/impl/auth/TestRFC2617Scheme.java,40,8.0
src/test/org/apache/http/impl/client/TestAllHttpClientImpl.java,104,26.0
src/test/org/apache/http/impl/client/TestAutoCloseInputStream.java,13,13.0
src/test/org/apache/http/impl/client/TestDefaultResponseConsumedWatcher.java,13,5.0
src/test/org/apache/http/impl/conn/ClientConnAdapterMockup.java,21,21.0
src/test/org/apache/http/impl/conn/ExecReqThread.java,0,0.0
src/test/org/apache/http/impl/conn/GetConnThread.java,0,0.0
src/test/org/apache/http/impl/conn/Helper.java,1,1.0
src/test/org/apache/http/impl/conn/TestAllConnImpl.java,87,18.5
src/test/org/apache/http/impl/conn/TestLocalServer.java,87,22.0
src/test/org/apache/http/impl/conn/TestTSCCMNoServer.java,22,0.5
src/test/org/apache/http/impl/conn/TestTSCCMWithServer.java,15,0.0
src/test/org/apache/http/impl/cookie/TestAbstractCookieSpec.java,104,52.0
src/test/org/apache/http/impl/cookie/TestAllCookieImpl.java,104,52.0
src/test/org/apache/http/impl/cookie/TestBasicCookieAttribHandlers.java,104,37.0
src/test/org/apache/http/impl/cookie/TestBrowserCompatSpec.java,104,52.0
src/test/org/apache/http/impl/cookie/TestCookieNetscapeDraft.java,104,52.0
src/test/org/apache/http/impl/cookie/TestCookieRFC2109Spec.java,104,52.0
src/test/org/apache/http/impl/cookie/TestNetscapeCookieAttribHandlers.java,104,104.0
src/test/org/apache/http/impl/cookie/TestRFC2109CookieAttribHandlers.java,104,104.0
src/test/org/apache/http/localserver/EchoHandler.java,87,43.0
src/test/org/apache/http/localserver/LocalTestServer.java,87,20.0
src/test/org/apache/http/localserver/RandomHandler.java,87,43.0
src/test/org/apache/http/localserver/ServerTestBase.java,87,17.0
src/test/org/apache/http/mockup/HttpConnectionMockup.java,370,88.0
src/test/org/apache/httpclient/TestAll.java,257,24.5
src/test/org/apache/httpclient/impl/TestAllHttpClientImpl.java,257,128.5
src/test/org/apache/httpclient/impl/TestAutoCloseInputStream.java,401,36.0
src/test/org/apache/httpclient/impl/TestDefaultResponseConsumedWatcher.java,401,36.0
winauth-jni/src/main/java/org/apache/http/impl/auth/win/CurrentWindowsCredentials.java,0,0.0
winauth-jni/src/main/java/org/apache/http/impl/auth/win/WindowsNTLMSchemeFactory.java,0,0.0
winauth-jni/src/main/java/org/apache/http/impl/auth/win/WindowsNegotiateScheme.java,0,0.0
winauth-jni/src/main/java/org/apache/http/impl/auth/win/WindowsNegotiateSchemeFactory.java,0,0.0
winauth-jni/src/main/java/org/apache/http/impl/auth/win/package-info.java,0,0.0
