project,num_covered_instruction,num_uncovered_instruction,num_total_instruction,C0coverage
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,16,16,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,2784,2784,0
openpnp/openpnp,0,1260,1260,0
openpnp/openpnp,0,303,303,0
openpnp/openpnp,0,269,269,0
openpnp/openpnp,0,206,206,0
openpnp/openpnp,0,205,205,0
openpnp/openpnp,0,179,179,0
openpnp/openpnp,0,175,175,0
openpnp/openpnp,0,157,157,0
openpnp/openpnp,0,116,116,0
openpnp/openpnp,0,113,113,0
openpnp/openpnp,0,113,113,0
openpnp/openpnp,0,98,98,0
openpnp/openpnp,0,84,84,0
openpnp/openpnp,0,81,81,0
openpnp/openpnp,0,78,78,0
openpnp/openpnp,0,72,72,0
openpnp/openpnp,0,66,66,0
openpnp/openpnp,0,65,65,0
openpnp/openpnp,0,61,61,0
openpnp/openpnp,0,53,53,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,50,50,0
openpnp/openpnp,0,48,48,0
openpnp/openpnp,0,42,42,0
openpnp/openpnp,0,41,41,0
openpnp/openpnp,0,39,39,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,0,36,36,0
openpnp/openpnp,0,34,34,0
openpnp/openpnp,0,33,33,0
openpnp/openpnp,0,30,30,0
openpnp/openpnp,0,29,29,0
openpnp/openpnp,0,29,29,0
openpnp/openpnp,0,29,29,0
openpnp/openpnp,0,29,29,0
openpnp/openpnp,0,27,27,0
openpnp/openpnp,0,26,26,0
openpnp/openpnp,0,26,26,0
openpnp/openpnp,0,26,26,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,189,189,0
openpnp/openpnp,0,178,178,0
openpnp/openpnp,0,97,97,0
openpnp/openpnp,0,94,94,0
openpnp/openpnp,0,92,92,0
openpnp/openpnp,0,78,78,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,0,1114,1114,0
openpnp/openpnp,0,1032,1032,0
openpnp/openpnp,0,326,326,0
openpnp/openpnp,0,322,322,0
openpnp/openpnp,0,322,322,0
openpnp/openpnp,0,280,280,0
openpnp/openpnp,0,262,262,0
openpnp/openpnp,0,170,170,0
openpnp/openpnp,0,159,159,0
openpnp/openpnp,0,143,143,0
openpnp/openpnp,0,118,118,0
openpnp/openpnp,0,118,118,0
openpnp/openpnp,0,115,115,0
openpnp/openpnp,0,101,101,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,45,45,0
openpnp/openpnp,0,45,45,0
openpnp/openpnp,0,25,25,0
openpnp/openpnp,0,19,19,0
openpnp/openpnp,0,19,19,0
openpnp/openpnp,0,19,19,0
openpnp/openpnp,0,19,19,0
openpnp/openpnp,0,19,19,0
openpnp/openpnp,0,19,19,0
openpnp/openpnp,0,11,11,0
openpnp/openpnp,0,11,11,0
openpnp/openpnp,0,11,11,0
openpnp/openpnp,0,11,11,0
openpnp/openpnp,0,11,11,0
openpnp/openpnp,0,1861,1861,0
openpnp/openpnp,0,315,315,0
openpnp/openpnp,0,70,70,0
openpnp/openpnp,0,57,57,0
openpnp/openpnp,0,48,48,0
openpnp/openpnp,0,39,39,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,0,29,29,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,286,286,0
openpnp/openpnp,0,10,10,0
openpnp/openpnp,0,10,10,0
openpnp/openpnp,0,283,283,0
openpnp/openpnp,0,275,275,0
openpnp/openpnp,0,252,252,0
openpnp/openpnp,0,173,173,0
openpnp/openpnp,0,145,145,0
openpnp/openpnp,0,143,143,0
openpnp/openpnp,0,137,137,0
openpnp/openpnp,0,109,109,0
openpnp/openpnp,0,73,73,0
openpnp/openpnp,0,66,66,0
openpnp/openpnp,0,64,64,0
openpnp/openpnp,0,57,57,0
openpnp/openpnp,0,48,48,0
openpnp/openpnp,0,45,45,0
openpnp/openpnp,0,44,44,0
openpnp/openpnp,0,44,44,0
openpnp/openpnp,0,44,44,0
openpnp/openpnp,0,40,40,0
openpnp/openpnp,0,40,40,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,50,34,84,60
openpnp/openpnp,0,34,34,0
openpnp/openpnp,0,29,29,0
openpnp/openpnp,0,28,28,0
openpnp/openpnp,0,25,25,0
openpnp/openpnp,0,25,25,0
openpnp/openpnp,0,25,25,0
openpnp/openpnp,0,23,23,0
openpnp/openpnp,0,22,22,0
openpnp/openpnp,0,21,21,0
openpnp/openpnp,0,21,21,0
openpnp/openpnp,0,21,21,0
openpnp/openpnp,0,20,20,0
openpnp/openpnp,0,18,18,0
openpnp/openpnp,0,17,17,0
openpnp/openpnp,0,17,17,0
openpnp/openpnp,0,15,15,0
openpnp/openpnp,0,11,11,0
openpnp/openpnp,139,10,149,93
openpnp/openpnp,0,8,8,0
openpnp/openpnp,41,0,41,100
openpnp/openpnp,0,396,396,0
openpnp/openpnp,0,385,385,0
openpnp/openpnp,0,351,351,0
openpnp/openpnp,0,247,247,0
openpnp/openpnp,0,216,216,0
openpnp/openpnp,0,194,194,0
openpnp/openpnp,0,153,153,0
openpnp/openpnp,0,120,120,0
openpnp/openpnp,0,67,67,0
openpnp/openpnp,0,58,58,0
openpnp/openpnp,0,20,20,0
openpnp/openpnp,0,10,10,0
openpnp/openpnp,0,10,10,0
openpnp/openpnp,0,453,453,0
openpnp/openpnp,0,83,83,0
openpnp/openpnp,0,36,36,0
openpnp/openpnp,0,30,30,0
openpnp/openpnp,0,1143,1143,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,36,484,520,7
openpnp/openpnp,204,437,641,32
openpnp/openpnp,114,305,419,27
openpnp/openpnp,73,304,377,19
openpnp/openpnp,114,293,407,28
openpnp/openpnp,1140,200,1340,85
openpnp/openpnp,484,199,683,71
openpnp/openpnp,120,143,263,46
openpnp/openpnp,66,122,188,35
openpnp/openpnp,66,114,180,37
openpnp/openpnp,24,95,119,20
openpnp/openpnp,0,58,58,0
openpnp/openpnp,0,58,58,0
openpnp/openpnp,0,57,57,0
openpnp/openpnp,50,37,87,57
openpnp/openpnp,0,34,34,0
openpnp/openpnp,0,34,34,0
openpnp/openpnp,0,22,22,0
openpnp/openpnp,0,18,18,0
openpnp/openpnp,0,18,18,0
openpnp/openpnp,N/A,N/A,N/A,39
openpnp/openpnp,19,12,31,61
openpnp/openpnp,N/A,N/A,N/A,66
openpnp/openpnp,N/A,N/A,N/A,93
openpnp/openpnp,N/A,N/A,N/A,88
openpnp/openpnp,N/A,N/A,N/A,88
openpnp/openpnp,N/A,N/A,N/A,88
openpnp/openpnp,N/A,N/A,N/A,88
openpnp/openpnp,N/A,N/A,N/A,88
openpnp/openpnp,N/A,N/A,N/A,84
openpnp/openpnp,N/A,N/A,N/A,83
openpnp/openpnp,N/A,N/A,N/A,75
openpnp/openpnp,N/A,N/A,N/A,97
openpnp/openpnp,31,0,31,100
openpnp/openpnp,20,0,20,100
openpnp/openpnp,20,0,20,100
openpnp/openpnp,20,0,20,100
openpnp/openpnp,20,0,20,100
openpnp/openpnp,0,798,798,0
openpnp/openpnp,0,395,395,0
openpnp/openpnp,0,290,290,0
openpnp/openpnp,0,274,274,0
openpnp/openpnp,0,263,263,0
openpnp/openpnp,0,220,220,0
openpnp/openpnp,176,121,297,59
openpnp/openpnp,0,80,80,0
openpnp/openpnp,0,36,36,0
openpnp/openpnp,0,23,23,0
openpnp/openpnp,0,13,13,0
openpnp/openpnp,0,558,558,0
openpnp/openpnp,0,338,338,0
openpnp/openpnp,0,254,254,0
openpnp/openpnp,0,204,204,0
openpnp/openpnp,0,148,148,0
openpnp/openpnp,0,144,144,0
openpnp/openpnp,0,54,54,0
openpnp/openpnp,0,54,54,0
openpnp/openpnp,0,1897,1897,0
openpnp/openpnp,0,747,747,0
openpnp/openpnp,0,720,720,0
openpnp/openpnp,0,708,708,0
openpnp/openpnp,0,665,665,0
openpnp/openpnp,0,625,625,0
openpnp/openpnp,0,425,425,0
openpnp/openpnp,178,355,533,33
openpnp/openpnp,0,312,312,0
openpnp/openpnp,0,248,248,0
openpnp/openpnp,0,179,179,0
openpnp/openpnp,0,106,106,0
openpnp/openpnp,0,76,76,0
openpnp/openpnp,0,65,65,0
openpnp/openpnp,0,58,58,0
openpnp/openpnp,0,55,55,0
openpnp/openpnp,0,54,54,0
openpnp/openpnp,0,54,54,0
openpnp/openpnp,0,51,51,0
openpnp/openpnp,0,20,20,0
openpnp/openpnp,0,1411,1411,0
openpnp/openpnp,0,562,562,0
openpnp/openpnp,0,449,449,0
openpnp/openpnp,0,300,300,0
openpnp/openpnp,0,109,109,0
openpnp/openpnp,0,67,67,0
openpnp/openpnp,0,65,65,0
openpnp/openpnp,0,53,53,0
openpnp/openpnp,0,49,49,0
openpnp/openpnp,0,34,34,0
openpnp/openpnp,0,12,12,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,0,504,504,0
openpnp/openpnp,0,235,235,0
openpnp/openpnp,554,157,711,78
openpnp/openpnp,0,105,105,0
openpnp/openpnp,0,102,102,0
openpnp/openpnp,11,34,45,24
openpnp/openpnp,0,26,26,0
openpnp/openpnp,49,8,57,86
openpnp/openpnp,0,1229,1229,0
openpnp/openpnp,0,1215,1215,0
openpnp/openpnp,0,496,496,0
openpnp/openpnp,0,445,445,0
openpnp/openpnp,0,143,143,0
openpnp/openpnp,0,142,142,0
openpnp/openpnp,0,69,69,0
openpnp/openpnp,0,68,68,0
openpnp/openpnp,0,65,65,0
openpnp/openpnp,0,57,57,0
openpnp/openpnp,0,54,54,0
openpnp/openpnp,0,53,53,0
openpnp/openpnp,0,50,50,0
openpnp/openpnp,0,47,47,0
openpnp/openpnp,0,46,46,0
openpnp/openpnp,0,40,40,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,0,26,26,0
openpnp/openpnp,0,26,26,0
openpnp/openpnp,0,18,18,0
openpnp/openpnp,0,18,18,0
openpnp/openpnp,0,18,18,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,36,46,82,44
openpnp/openpnp,27,3,30,90
openpnp/openpnp,380,373,753,50
openpnp/openpnp,385,216,601,64
openpnp/openpnp,74,213,287,26
openpnp/openpnp,N/A,N/A,N/A,25
openpnp/openpnp,21,15,36,58
openpnp/openpnp,29,9,38,76
openpnp/openpnp,N/A,N/A,N/A,43
openpnp/openpnp,0,326,326,0
openpnp/openpnp,0,260,260,0
openpnp/openpnp,0,17,17,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,1209,1209,0
openpnp/openpnp,0,883,883,0
openpnp/openpnp,0,460,460,0
openpnp/openpnp,0,459,459,0
openpnp/openpnp,0,451,451,0
openpnp/openpnp,0,321,321,0
openpnp/openpnp,0,288,288,0
openpnp/openpnp,0,128,128,0
openpnp/openpnp,0,91,91,0
openpnp/openpnp,0,75,75,0
openpnp/openpnp,0,31,31,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,13,13,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,67,502,569,12
openpnp/openpnp,553,441,994,56
openpnp/openpnp,492,162,654,75
openpnp/openpnp,167,157,324,52
openpnp/openpnp,15,120,135,11
openpnp/openpnp,N/A,N/A,N/A,3
openpnp/openpnp,95,97,192,49
openpnp/openpnp,15,95,110,14
openpnp/openpnp,60,89,149,40
openpnp/openpnp,0,80,80,0
openpnp/openpnp,0,78,78,0
openpnp/openpnp,0,55,55,0
openpnp/openpnp,84,52,136,62
openpnp/openpnp,0,48,48,0
openpnp/openpnp,0,46,46,0
openpnp/openpnp,70,41,111,63
openpnp/openpnp,11,36,47,23
openpnp/openpnp,54,33,87,62
openpnp/openpnp,26,32,58,45
openpnp/openpnp,95,31,126,75
openpnp/openpnp,0,25,25,0
openpnp/openpnp,0,25,25,0
openpnp/openpnp,21,17,38,55
openpnp/openpnp,0,17,17,0
openpnp/openpnp,N/A,N/A,N/A,30
openpnp/openpnp,N/A,N/A,N/A,91
openpnp/openpnp,N/A,N/A,N/A,90
openpnp/openpnp,N/A,N/A,N/A,87
openpnp/openpnp,N/A,N/A,N/A,87
openpnp/openpnp,19,0,19,100
openpnp/openpnp,N/A,0,N/A,100
openpnp/openpnp,N/A,0,N/A,100
openpnp/openpnp,N/A,0,N/A,100
openpnp/openpnp,75,112,187,40
openpnp/openpnp,20,0,20,100
openpnp/openpnp,0,331,331,0
openpnp/openpnp,0,162,162,0
openpnp/openpnp,6,109,115,5
openpnp/openpnp,3,102,105,3
openpnp/openpnp,3,100,103,3
openpnp/openpnp,0,100,100,0
openpnp/openpnp,3,95,98,3
openpnp/openpnp,0,95,95,0
openpnp/openpnp,3,93,96,3
openpnp/openpnp,0,90,90,0
openpnp/openpnp,0,90,90,0
openpnp/openpnp,3,85,88,3
openpnp/openpnp,0,79,79,0
openpnp/openpnp,3,78,81,4
openpnp/openpnp,6,74,80,8
openpnp/openpnp,6,74,80,8
openpnp/openpnp,0,71,71,0
openpnp/openpnp,3,69,72,4
openpnp/openpnp,0,67,67,0
openpnp/openpnp,6,60,66,9
openpnp/openpnp,3,52,55,5
openpnp/openpnp,3,52,55,5
openpnp/openpnp,3,52,55,5
openpnp/openpnp,3,49,52,6
openpnp/openpnp,3,47,50,6
openpnp/openpnp,0,45,45,0
openpnp/openpnp,0,41,41,0
openpnp/openpnp,6,39,45,13
openpnp/openpnp,3,37,40,8
openpnp/openpnp,0,36,36,0
openpnp/openpnp,0,36,36,0
openpnp/openpnp,3,35,38,8
openpnp/openpnp,3,35,38,8
openpnp/openpnp,3,33,36,8
openpnp/openpnp,3,33,36,8
openpnp/openpnp,0,33,33,0
openpnp/openpnp,3,29,32,9
openpnp/openpnp,0,29,29,0
openpnp/openpnp,3,25,28,11
openpnp/openpnp,3,25,28,11
openpnp/openpnp,0,24,24,0
openpnp/openpnp,0,24,24,0
openpnp/openpnp,12,23,35,34
openpnp/openpnp,0,22,22,0
openpnp/openpnp,0,22,22,0
openpnp/openpnp,3,21,24,12
openpnp/openpnp,0,21,21,0
openpnp/openpnp,3,19,22,14
openpnp/openpnp,3,19,22,14
openpnp/openpnp,3,18,21,14
openpnp/openpnp,0,17,17,0
openpnp/openpnp,0,17,17,0
openpnp/openpnp,3,14,17,18
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,9,12,21,43
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,3,11,14,21
openpnp/openpnp,0,10,10,0
openpnp/openpnp,9,5,14,64
openpnp/openpnp,9,5,14,64
openpnp/openpnp,9,5,14,64
openpnp/openpnp,3,14,17,18
openpnp/openpnp,0,9,9,0
openpnp/openpnp,33,5,38,87
openpnp/openpnp,15,0,15,100
openpnp/openpnp,109,309,418,26
openpnp/openpnp,205,137,342,60
openpnp/openpnp,100,104,204,49
openpnp/openpnp,0,80,80,0
openpnp/openpnp,94,58,152,62
openpnp/openpnp,56,40,96,58
openpnp/openpnp,0,35,35,0
openpnp/openpnp,32,25,57,56
openpnp/openpnp,21,24,45,47
openpnp/openpnp,0,21,21,0
openpnp/openpnp,N/A,N/A,N/A,20
openpnp/openpnp,21,9,30,70
openpnp/openpnp,36,6,42,86
openpnp/openpnp,17,6,23,74
openpnp/openpnp,53,5,58,91
openpnp/openpnp,23,5,28,82
openpnp/openpnp,17,0,17,100
openpnp/openpnp,15,0,15,100
openpnp/openpnp,N/A,0,N/A,100
openpnp/openpnp,88,401,489,18
openpnp/openpnp,296,311,607,49
openpnp/openpnp,0,182,182,0
openpnp/openpnp,131,143,274,48
openpnp/openpnp,260,88,348,75
openpnp/openpnp,0,41,41,0
openpnp/openpnp,0,37,37,0
openpnp/openpnp,0,32,32,0
openpnp/openpnp,81,27,108,75
openpnp/openpnp,N/A,N/A,N/A,84
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,N/A,N/A,N/A,96
openpnp/openpnp,N/A,N/A,N/A,91
openpnp/openpnp,N/A,N/A,N/A,91
openpnp/openpnp,22,0,22,100
openpnp/openpnp,15,0,15,100
openpnp/openpnp,411,1259,1670,25
openpnp/openpnp,0,468,468,0
openpnp/openpnp,0,156,156,0
openpnp/openpnp,0,119,119,0
openpnp/openpnp,0,48,48,0
openpnp/openpnp,0,38,38,0
openpnp/openpnp,0,26,26,0
openpnp/openpnp,0,N/A,N/A,0
openpnp/openpnp,N/A,N/A,N/A,97
openpnp/openpnp,0,735,735,0
openpnp/openpnp,0,87,87,0
openpnp/openpnp,0,37,37,0
openpnp/openpnp,0,34,34,0
openpnp/openpnp,126,229,355,35
openpnp/openpnp,0,80,80,0
openpnp/openpnp,13,50,63,21
openpnp/openpnp,0,50,50,0
openpnp/openpnp,0,34,34,0
openpnp/openpnp,0,24,24,0
openpnp/openpnp,0,440,440,0
openpnp/openpnp,0,222,222,0
openpnp/openpnp,0,139,139,0
openpnp/openpnp,0,134,134,0
openpnp/openpnp,0,131,131,0
openpnp/openpnp,0,128,128,0
openpnp/openpnp,0,126,126,0
openpnp/openpnp,0,112,112,0
openpnp/openpnp,15,104,119,13
openpnp/openpnp,0,103,103,0
openpnp/openpnp,21,101,122,17
openpnp/openpnp,12,100,112,11
openpnp/openpnp,N/A,N/A,N/A,3
openpnp/openpnp,12,94,106,11
openpnp/openpnp,6,71,77,8
openpnp/openpnp,9,63,72,12
openpnp/openpnp,0,59,59,0
openpnp/openpnp,12,51,63,19
openpnp/openpnp,9,43,52,17
openpnp/openpnp,0,38,38,0
openpnp/openpnp,13,36,49,27
openpnp/openpnp,0,35,35,0
openpnp/openpnp,N/A,N/A,N/A,8
openpnp/openpnp,6,31,37,16
openpnp/openpnp,0,30,30,0
openpnp/openpnp,6,25,31,19
openpnp/openpnp,N/A,N/A,N/A,11
openpnp/openpnp,0,25,25,0
openpnp/openpnp,0,24,24,0
openpnp/openpnp,6,18,24,25
openpnp/openpnp,6,17,23,26
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,13,13,0
openpnp/openpnp,0,13,13,0
openpnp/openpnp,0,11,11,0
openpnp/openpnp,71,8,79,90
openpnp/openpnp,60,8,68,88
openpnp/openpnp,88,0,88,100
openpnp/openpnp,0,444,444,0
openpnp/openpnp,0,286,286,0
openpnp/openpnp,0,262,262,0
openpnp/openpnp,0,242,242,0
openpnp/openpnp,0,156,156,0
openpnp/openpnp,0,145,145,0
openpnp/openpnp,0,130,130,0
openpnp/openpnp,0,105,105,0
openpnp/openpnp,0,83,83,0
openpnp/openpnp,0,59,59,0
openpnp/openpnp,0,53,53,0
openpnp/openpnp,0,46,46,0
openpnp/openpnp,0,44,44,0
openpnp/openpnp,0,44,44,0
openpnp/openpnp,0,43,43,0
openpnp/openpnp,0,39,39,0
openpnp/openpnp,0,37,37,0
openpnp/openpnp,0,36,36,0
openpnp/openpnp,0,35,35,0
openpnp/openpnp,0,31,31,0
openpnp/openpnp,0,24,24,0
openpnp/openpnp,0,23,23,0
openpnp/openpnp,0,17,17,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,14,14,0
openpnp/openpnp,0,13,13,0
p6spy/p6spy,171,67,238,72
p6spy/p6spy,398,58,456,87
p6spy/p6spy,205,52,257,80
p6spy/p6spy,124,40,164,76
p6spy/p6spy,101,14,115,88
p6spy/p6spy,17,4,21,81
p6spy/p6spy,N/A,N/A,N/A,91
p6spy/p6spy,106,0,106,100
p6spy/p6spy,20,0,20,100
p6spy/p6spy,7,0,7,100
p6spy/p6spy,89,8,97,92
p6spy/p6spy,566,6,572,99
p6spy/p6spy,72,0,72,100
p6spy/p6spy,34,0,34,100
p6spy/p6spy,342,18,360,95
p6spy/p6spy,110,14,124,89
p6spy/p6spy,0,12,12,0
p6spy/p6spy,N/A,N/A,N/A,93
p6spy/p6spy,91,0,91,100
p6spy/p6spy,28,56,84,33
p6spy/p6spy,82,18,100,82
p6spy/p6spy,143,6,149,96
p6spy/p6spy,15,0,15,100
p6spy/p6spy,10,0,10,100
p6spy/p6spy,111,524,635,17
p6spy/p6spy,0,69,69,0
p6spy/p6spy,318,61,379,84
p6spy/p6spy,124,40,164,76
p6spy/p6spy,717,27,744,96
p6spy/p6spy,176,23,199,88
p6spy/p6spy,34,20,54,63
p6spy/p6spy,15,20,35,43
p6spy/p6spy,12,12,24,50
p6spy/p6spy,0,N/A,N/A,0
p6spy/p6spy,N/A,N/A,N/A,95
p6spy/p6spy,10,0,10,100
p6spy/p6spy,0,72,72,0
p6spy/p6spy,48,14,62,77
p6spy/p6spy,78,11,89,88
p6spy/p6spy,34,0,34,100
p6spy/p6spy,32,0,32,100
p6spy/p6spy,25,0,25,100
p6spy/p6spy,17,0,17,100
p6spy/p6spy,348,75,423,82
p6spy/p6spy,115,51,166,69
p6spy/p6spy,67,20,87,77
p6spy/p6spy,31,10,41,76
p6spy/p6spy,96,9,105,91
p6spy/p6spy,46,0,46,100
p6spy/p6spy,17,0,17,100
p6spy/p6spy,179,2660,2839,6
p6spy/p6spy,78,1821,1899,4
p6spy/p6spy,233,1595,1828,13
p6spy/p6spy,246,489,735,33
p6spy/p6spy,160,362,522,31
p6spy/p6spy,N/A,N/A,N/A,81
pedrovgs/Algorithms,85,49,134,63
pedrovgs/Algorithms,41,23,64,64
pedrovgs/Algorithms,34,20,54,63
pedrovgs/Algorithms,58,0,58,100
pedrovgs/Algorithms,95,0,95,100
pedrovgs/Algorithms,43,0,43,100
pedrovgs/Algorithms,83,26,109,76
pedrovgs/Algorithms,141,0,141,100
pedrovgs/Algorithms,89,0,89,100
pedrovgs/Algorithms,86,0,86,100
pedrovgs/Algorithms,127,14,141,90
pedrovgs/Algorithms,126,4,130,97
pedrovgs/Algorithms,116,0,116,100
pedrovgs/Algorithms,30,0,30,100
pedrovgs/Algorithms,52,0,52,100
pedrovgs/Algorithms,20,0,20,100
pedrovgs/Algorithms,50,2,52,96
pedrovgs/Algorithms,170,0,170,100
pedrovgs/Algorithms,66,0,66,100
pedrovgs/Algorithms,30,2,32,94
pedrovgs/Algorithms,89,0,89,100
pedrovgs/Algorithms,68,0,68,100
pedrovgs/Algorithms,85,0,85,100
pedrovgs/Algorithms,40,0,40,100
pedrovgs/Algorithms,42,0,42,100
pedrovgs/Algorithms,115,0,115,100
pedrovgs/Algorithms,91,1,92,99
pedrovgs/Algorithms,218,4,222,98
pedrovgs/Algorithms,79,1,80,99
pedrovgs/Algorithms,139,2,141,99
pedrovgs/Algorithms,59,0,59,100
pedrovgs/Algorithms,95,2,97,98
pedrovgs/Algorithms,103,0,103,100
pedrovgs/Algorithms,113,0,113,100
pedrovgs/Algorithms,69,0,69,100
pedrovgs/Algorithms,139,0,139,100
pedrovgs/Algorithms,64,2,66,97
pedrovgs/Algorithms,103,0,103,100
pedrovgs/Algorithms,133,0,133,100
pedrovgs/Algorithms,101,0,101,100
pedrovgs/Algorithms,134,36,170,79
pedrovgs/Algorithms,85,2,87,98
pedrovgs/Algorithms,83,0,83,100
pedrovgs/Algorithms,54,0,54,100
